GEOID20,DISTRICT
26163163023,6
26163163792,6
26163163777,12
26163163117,12
26163163731,13
26163163621,12
26163163227,13
26163163846,13
26163163281,12
26163163090,12
26163163553,13
26163163094,12
26163163400,13
26163163348,13
26163163755,12
26163163630,13
26163163152,12
26163163695,13
26163163779,12
26163163572,13
26163163115,12
26163163772,12
26163163486,13
26163163897,13
26163163276,12
26163163511,13
26163163396,13
26163163085,12
26163163536,13
26163163384,13
26163163478,13
26163163598,12
26163163175,12
26163163471,13
26163163902,13
26163163008,13
26163163501,13
26163163080,12
26163163981,13
26163163681,13
26163163205,12
26163163671,6
26163163617,12
26163163437,13
26163163522,13
26163163078,12
26163163584,12
26163163299,13
26163163980,13
26163163822,12
26163163945,12
26163163460,13
26163163335,13
26163163823,12
26163163987,13
26163163410,13
26163163434,13
26163163926,13
26163163097,12
26163163505,13
26163163916,6
26163163210,12
26163163009,13
26163163240,13
26163163201,12
26163163055,6
26163163866,13
26163163557,13
26163163941,12
26163163878,13
26163163693,13
26163163155,12
26163163923,6
26163163252,12
26163163367,13
26163163176,12
26163163732,13
26163163401,13
26163163182,12
26163163635,12
26163163769,12
26163163728,12
26163163656,6
26163163057,6
26163163533,13
26163163601,12
26163163503,13
26163163537,13
26163163311,13
26163163157,12
26163163716,6
26163163813,6
26163163334,13
26163163517,13
26163163909,6
26163163259,12
26163163975,6
26163163790,13
26163163390,13
26163163821,12
26163163817,6
26163163377,13
26163163074,12
26163163942,12
26163163044,6
26163163778,12
26163163627,13
26163163481,13
26163163255,12
26163163752,12
26163163504,13
26163163684,13
26163163576,13
26163163809,6
26163163363,13
26163163331,13
26163163859,13
26163163606,12
26163163989,13
26163163203,12
26163163665,12
26099000016,9
26163163521,13
26163163418,13
26163163179,12
26163163241,13
26163163615,12
26163163012,13
26163163954,12
26163163178,12
26163163118,12
26163163295,12
26163163614,12
26163163428,13
26163163441,13
26163163174,12
26163163494,13
26163163793,6
26163163016,6
26163163035,6
26163163014,13
26163163122,12
26163163746,12
26163163550,13
26163163301,12
26163163456,13
26163163936,12
26163163704,13
26163163414,13
26163163672,6
26163163139,13
26163163426,13
26163163528,13
26163163343,13
26163163955,12
26163163930,13
26163163443,13
26163163718,6
26163163898,13
26163163723,12
26163163277,12
26163163512,13
26163163180,12
26163163143,13
26163163976,6
26163163849,13
26163163979,6
26163163243,13
26163163364,13
26163163544,13
26163163345,13
26163163196,12
26163163395,13
26163163556,13
26145145079,8
26145145074,8
26145145002,8
26145145017,8
26145145045,8
26145145043,8
26145145008,8
26163163107,12
26163163133,12
26163163795,6
26163163273,12
26163163092,12
26163163439,13
26163163479,13
26163163730,12
26163163105,12
26163163459,13
26163163089,12
26163163446,13
26163163786,12
26163163238,13
26163163142,13
26163163169,12
26163163365,13
26163163677,13
26163163758,12
26163163172,12
26163163548,13
26163163660,12
26163163164,12
26163163515,13
26163163317,13
26163163011,13
26163163939,12
26163163237,13
26163163589,12
26163163595,12
26163163477,13
26163163151,12
26163163912,6
26163163856,6
26163163419,13
26163163098,12
26163163389,13
26163163613,12
26163163964,12
26163163754,12
26163163984,13
26163163452,13
26163163132,12
26163163448,13
26163163147,12
26163163862,13
26163163321,13
26163163881,6
26163163020,6
26163163136,12
26163163226,13
26163163280,13
26163163129,12
26163163689,13
26163163245,13
26163163268,12
26163163272,12
26163163867,13
26163163200,12
26163163121,12
26163163785,12
26163163017,6
26163163540,13
26163163973,6
26163163539,13
26163163191,12
26163163629,12
26163163644,13
26163163832,12
26163163865,13
26163163578,13
26163163747,12
26163163453,13
26163163929,13
26163163829,12
26163163189,12
26163163893,13
26163163850,13
26163163908,13
26163163053,6
26163163969,12
26145145052,8
26145145032,8
26145145077,8
26145145073,8
26145145066,8
26145145037,8
26145145029,8
26145145042,8
26145145041,8
26145145028,8
26145145015,8
26145145023,8
26145145036,8
26145145070,8
26145145035,8
26145145033,8
26145145019,8
26145145004,8
26145145059,8
26145145038,8
26145145078,8
26145145044,8
26145145014,8
26145145046,8
26145145050,8
26145145071,8
26145145076,8
26145145064,8
26145145051,8
26145145057,8
26145145012,8
26145145053,8
26145145062,8
26145145065,8
26163163244,13
26163163708,13
26163163691,13
26163163604,12
26163163740,13
26163163431,13
26163163140,13
26163163549,13
26163163190,12
26163163497,13
26163163160,12
26163163309,13
26163163771,12
26163163406,13
26163163739,13
26163163562,13
26163163940,12
26163163393,13
26163163220,12
26163163654,6
26163163756,12
26163163891,13
26163163123,12
26163163376,13
26163163103,12
26163163337,13
26163163075,12
26163163421,13
26163163590,12
26163163330,13
26163163797,6
26163163876,13
26163163765,12
26163163789,13
26163163510,13
26163163468,13
26163163239,13
26163163844,12
26163163696,13
26163163040,6
26163163323,13
26163163580,13
26163163575,13
26163163146,12
26163163461,13
26163163355,13
26163163297,12
26163163162,12
26163163250,12
26163163949,12
26163163424,13
26163163518,13
26163163387,13
26163163910,6
26163163568,13
26163163674,13
26163163425,13
26163163194,12
26163163641,13
26163163339,13
26163163088,12
26163163165,12
26163163171,12
26163163197,12
26163163464,13
26163163166,12
26163163148,12
26163163493,13
26163163794,6
26163163658,12
26163163112,12
26163163914,6
26163163427,13
26163163483,13
26163163607,12
26163163288,12
26163163202,12
26163163264,12
26163163475,13
26163163386,13
26163163702,13
26163163285,12
26163163935,12
26163163287,12
26163163394,13
26163163213,12
26163163972,12
26163163586,12
26163163328,13
26163163516,13
26163163398,13
26163163266,12
26163163199,12
26163163713,13
26163163173,12
26163163913,6
26163163631,12
26163163051,6
26163163368,13
26163163791,13
26163163207,12
26111111013,8
26111111014,8
26111111037,8
26111111016,8
26111111024,8
26143143005,1
26143143008,1
26143143012,1
26143143007,1
26143143011,1
26143143009,1
26013013007,1
26013013002,1
26013013001,1
26013013008,1
26013013006,1
26013013003,1
26013013004,1
26013013005,1
26049049088,8
26049049208,8
26049049046,8
26049049107,8
26049049172,8
26049049058,8
26049049179,8
26049049090,8
26049049211,8
26049049060,8
26049049189,8
26049049033,8
26049049098,8
26049049023,8
26049049026,8
26049049160,8
26049049114,8
26049049069,8
26049049106,8
26049049004,8
26049049202,8
26049049073,8
26049049048,8
26049049153,8
26049049126,8
26049049140,8
26049049037,8
26049049156,8
26049049136,8
26049049143,8
26049049177,8
26049049124,8
26049049034,8
26049049051,8
26049049186,8
26049049110,8
26049049097,8
26049049027,8
26049049129,8
26049049133,8
26049049089,8
26049049043,8
26049049115,8
26049049057,8
26049049036,8
26049049042,8
26049049102,8
26049049071,8
26049049006,8
26049049188,8
26049049113,8
26049049053,8
26049049031,8
26049049187,8
26049049024,8
26049049087,8
26049049151,8
26049049086,8
26049049092,8
26049049203,8
26049049154,8
26049049020,8
26049049135,8
26049049055,8
26049049066,8
26049049108,8
26049049019,8
26049049159,8
26049049084,8
26049049171,8
26049049169,8
26049049012,8
26049049150,8
26049049022,8
26049049119,8
26049049137,8
26049049206,8
26049049168,8
26049049162,8
26049049181,8
26049049127,8
26049049008,8
26049049175,8
26049049134,8
26049049105,8
26049049016,8
26049049103,8
26049049038,8
26049049123,8
26049049122,8
26049049212,8
26049049191,8
26049049120,8
26049049131,8
26049049182,8
26049049104,8
26049049199,8
26049049082,8
26049049099,8
26049049148,8
26049049198,8
26049049076,8
26049049050,8
26049049049,8
26049049078,8
26049049081,8
26049049070,8
26049049192,8
26049049200,8
26049049152,8
26049049166,8
26049049096,8
26049049091,8
26049049190,8
26049049185,8
26049049180,8
26049049141,8
26049049195,8
26049049121,8
26049049095,8
26049049201,8
26049049052,8
26049049025,8
26049049065,8
26049049056,8
26049049029,8
26049049213,8
26049049215,8
26049049146,8
26049049161,8
26049049040,8
26049049205,8
26049049054,8
26049049074,8
26049049068,8
26049049194,8
26049049209,8
26049049018,8
26049049142,8
26049049178,8
26049049214,8
26049049149,8
26049049030,8
26049049063,8
26049049044,8
26049049117,8
26049049035,8
26049049155,8
26049049204,8
26049049015,8
26049049196,8
26049049197,8
26049049041,8
26049049075,8
26049049028,8
26049049128,8
26049049077,8
26049049094,8
26049049139,8
26049049059,8
26049049013,8
26049049002,8
26049049184,8
26049049173,8
26049049158,8
26049049176,8
26049049144,8
26049049003,8
26049049011,8
26049049010,8
26049049017,8
26049049147,8
26049049174,8
26049049112,8
26049049001,8
26049049079,8
26049049132,8
26049049193,8
26049049138,8
26049049101,8
26049049116,8
26049049062,8
26049049167,8
26049049014,8
26049049083,8
26049049125,8
26049049111,8
26049049130,8
26049049210,8
26049049093,8
26049049021,8
26049049170,8
26049049165,8
26049049163,8
26049049100,8
26049049009,8
26049049145,8
26049049045,8
26049049109,8
26049049061,8
26049049005,8
26049049067,8
26049049216,8
26049049085,8
26049049039,8
26049049164,8
26049049007,8
26049049047,8
26049049118,8
26049049207,8
26049049032,8
26049049157,8
26049049064,8
26049049072,8
26049049080,8
26015015019,2
26015015018,2
26015015024,2
26015015016,2
26015015022,2
26015015017,2
26015015011,2
26015015009,2
26015015003,2
26015015005,2
26015015008,2
26015015021,2
26015015001,2
26015015013,2
26015015023,2
26015015015,2
26015015006,2
26015015012,2
26015015010,2
26015015002,2
26015015007,2
26027027006,5
26027027008,5
26027027011,5
26087087007,9
26087087014,9
26087087023,9
26087087005,9
26087087012,9
26087087018,9
26087087001,9
26087087033,9
26087087010,9
26087087022,9
26025025021,4
26025025019,4
26025025055,4
26025025056,4
26025025041,4
26025025013,4
26025025006,5
26025025015,4
26025025010,4
26025025050,5
26025025005,5
26025025004,5
26025025012,4
26025025024,4
26025025031,4
26025025044,5
26025025028,4
26025025043,5
26025025036,5
26025025003,5
26025025022,4
26025025011,4
26025025018,4
26025025023,4
26025025026,4
26025025007,5
26025025045,5
26025025038,5
26025025037,5
26025025054,4
26025025009,4
26025025040,4
26025025034,5
26025025051,5
26025025060,5
26025025030,4
26025025058,4
26025025046,5
26025025048,5
26025025001,5
26025025029,4
26025025057,5
26025025042,4
26025025017,4
26025025049,5
26025025053,5
26025025008,5
26025025025,4
26025025039,4
26025025032,4
26025025016,4
26025025047,5
26025025002,5
26025025027,4
26025025020,4
26025025059,4
26025025014,4
26025025035,5
26035035007,2
26035035002,2
26035035012,2
26035035019,2
26035035001,2
26035035014,2
26035035015,2
26035035004,2
26035035006,2
26035035003,2
26035035011,2
26035035018,2
26123000002,2
26079079009,1
26079079013,1
26079079006,1
26079079005,1
26079079003,1
26079079002,1
26079079010,1
26079079008,1
26079079011,1
26079079007,1
26079079001,1
26079079012,1
26079079004,1
26049000016,8
26015015014,2
26015015020,2
26015037120,2
26143143006,1
26143143003,1
26143143014,1
26143143013,1
26143143002,1
26143143004,1
26143143010,1
26143143001,1
26043043003,1
26043043004,1
26043043015,1
26043043012,1
26043043011,1
26043043007,1
26043043009,1
26043043013,1
26043043010,1
26043043008,1
26043043006,1
26043043001,1
26043043002,1
26043043005,1
26043043016,1
26099000015,9
26099000017,9
26099000019,9
26099000011,9
26099000018,9
26163005125,13
26161161004,6
26161161057,6
26161161074,6
26161161123,6
26161161048,6
26161161121,6
26161161120,6
26161161095,6
26161161151,6
26161161059,6
26035035010,2
26035035009,2
26035035017,2
26101101002,2
26101101010,2
26101101016,2
26101101009,2
26101101015,2
26101101005,2
26101101012,2
26161161070,6
26161161056,6
26161161050,6
26161161051,6
26161161150,6
26161161103,6
26161161112,6
26161161017,6
26161161078,6
26161161133,6
26161161067,6
26161161049,6
26161161003,6
26161161125,6
26161161068,6
26161161110,6
26161161066,6
26161161116,6
26161161093,6
26161161002,6
26161161040,6
26161161005,6
26161161115,6
26161161016,6
26161161054,6
26161161147,6
26161161038,6
26161161139,6
26161161081,6
26161161076,6
26161161096,6
26161161131,6
26161161064,6
26161161035,6
26021021040,5
26021021003,4
26021021023,4
26021021061,4
26021021001,4
26021021062,5
26161161063,6
26161161144,6
26161161069,6
26161161058,6
26161161025,6
26161161143,6
26161161137,6
26161161030,6
26161161084,6
26161161011,6
26161161118,6
26161161101,6
26161161012,6
26161161124,6
26161161092,6
26161161111,6
26161161129,6
26161161052,6
26161161135,6
26161161001,6
26161161079,6
26161161006,6
26161161010,6
26161161028,6
26161161149,6
26161161107,6
26161161090,6
26161161008,6
26161161109,6
26161161099,6
26161161085,6
26161161126,6
26161161089,6
26161161014,6
26161161128,6
26161161060,6
26161161009,6
26161161031,6
26161161148,6
26161161047,6
26161161108,6
26161161037,6
26161161113,6
26161161098,6
26161161020,6
26161161141,6
26161161024,6
26161161073,6
26161161088,6
26161161114,6
26161161043,6
26161161142,6
26161161146,6
26161161122,6
26161161106,6
26161161022,6
26161161082,6
26161161027,6
26161161033,6
26161161018,6
26161161130,6
26161161023,6
26161161032,6
26161161007,6
26161161087,6
26161161055,6
26161161013,6
26161161138,6
26161161053,6
26161161061,6
26161161044,6
26161161042,6
26161161029,6
26161161086,6
26161161062,6
26161161075,6
26161161041,6
26161161136,6
26161161046,6
26161161015,6
26161161080,6
26161161071,6
26161161019,6
26161161117,6
26161161134,6
26161161045,6
26161161100,6
26161161034,6
26161161065,6
26161161097,6
26161161140,6
26161161072,6
26161161119,6
26161161077,6
26161161083,6
26161161021,6
26161161104,6
26161161036,6
26161161127,6
26161161145,6
26161161091,6
26161161132,6
26161161105,6
26161161039,6
26161161094,6
26161161026,6
26141141010,1
26141141009,1
26141141015,1
26141141011,1
26141141004,1
26141141005,1
26141141013,1
26141141002,1
26141141007,1
26141141001,1
26141141014,1
26141141008,1
26141141012,1
26141141003,1
26141141016,1
26141141006,1
26081081238,3
26081081127,3
26081081218,3
26081081004,3
26081081173,3
26081081212,2
26081081217,3
26081081104,3
26081081169,3
26081081022,3
26081081186,2
26081081109,3
26081081063,3
26081081207,2
26081081020,2
26081081055,3
26081081213,2
26081081041,3
26081081149,3
26081081165,3
26081081190,2
26081081010,2
26081081147,3
26081081191,3
26081081208,2
26081081115,3
26081081053,2
26081081237,3
26081081070,3
26081081179,3
26081081118,3
26081081202,3
26081081067,3
26081081181,3
26081081205,2
26081081235,3
26081081210,2
26081081184,2
26081081091,3
26081081200,3
26081081244,3
26081081116,3
26081081124,3
26081081178,3
26081081226,3
26081081012,2
26081081248,3
26081081227,3
26081081102,3
26081081009,2
26081081018,3
26081081209,2
26081081204,2
26081081040,3
26081081017,3
26081081211,2
26081081182,2
26081081049,3
26081081058,3
26081081185,2
26081081193,3
26081081130,3
26081081092,3
26081081047,3
26081081187,2
26115115048,5
26115115020,5
26115115003,5
26115115042,5
26115115049,5
26115115047,5
26115115054,5
26115115060,5
26115115033,5
26115115064,5
26115115050,5
26115115015,5
26115115056,5
26115115031,5
26115115051,5
26115115024,5
26115115058,5
26115115017,5
26115115061,5
26115115025,5
26115115043,5
26115115044,5
26115115039,5
26115115052,5
26115115006,5
26115115057,5
26115115062,5
26115115016,5
26115115038,5
26115115014,5
26115115053,5
26115115019,5
26115115041,5
26115115063,5
26115115023,5
26115115022,5
26115115035,5
26115115002,5
26115115059,5
26115115055,5
26115115040,5
26115115013,5
26115115027,5
26115115045,6
26115115034,5
26115115026,5
26115115009,5
26115115046,5
26115115001,5
26115115036,5
26115115029,5
26115115018,5
26115115028,5
26115115030,5
26115115005,5
26115115037,5
26115115032,5
26115115008,5
26115115012,5
26115115011,5
26115115004,5
26115115021,5
26115115007,5
26115115010,5
26115000003,5
26041041018,1
26041041007,1
26041041021,1
26041041008,1
26041041002,1
26041041015,1
26041041009,1
26041041006,1
26041041011,1
26041041019,1
26041041001,1
26041041010,1
26041041016,1
26041041020,1
26041041017,1
26041041005,1
26041041022,1
26041041004,1
26041041003,1
26041041023,1
26041041014,1
26041041012,1
26041041013,1
26131131001,1
26131131007,1
26131131005,1
26131131006,1
26131131010,1
26131131004,1
26131131009,1
26131131008,1
26131131012,1
26131131002,1
26131131011,1
26131131003,1
26077077069,4
26077077035,4
26077077105,4
26077077014,4
26077077024,4
26077077072,4
26077077107,5
26077077054,4
26077077090,4
26077077068,4
26077077040,4
26077077042,4
26077077028,4
26077077036,4
26077077022,4
26077077080,4
26077077098,5
26077077017,4
26077077087,4
26077077016,4
26077077073,4
26077077018,4
26077077076,4
26077077100,5
26077077056,4
26077077085,4
26077077051,4
26077077104,4
26077077010,4
26077077075,4
26077077067,4
26077077062,4
26077077026,4
26077077057,4
26077077083,4
26077077023,4
26077077025,4
26077077077,4
26077077009,4
26077077011,4
26077077045,4
26077077103,4
26077077015,4
26077077089,4
26077077084,4
26077077093,4
26077077060,4
26077077008,4
26077077097,5
26077077061,4
26077077019,4
26077077092,4
26077077006,4
26077077037,4
26077077043,4
26077077082,4
26077077046,4
26077077074,4
26077077099,5
26077077106,4
26077077031,4
26077077086,4
26077077065,4
26077077078,4
26155155012,7
26155155002,7
26155155019,7
26155155028,7
26155155001,7
26155155032,7
26155155027,7
26155155009,7
26155155006,7
26155155020,7
26155155021,7
26155155024,7
26155155026,7
26155155003,7
26155155010,7
26155155005,7
26155155031,7
26155155033,7
26155155014,7
26155155013,7
26155155029,7
26155155011,7
26155155017,7
26155155016,7
26155155004,7
26155155025,7
26155155007,7
26155155008,7
26155155023,7
26155155018,7
26155155015,7
26155000001,7
26089089002,1
26089089011,1
26089089006,1
26089089001,1
26089089007,1
26089089010,1
26089089003,1
26089089004,1
26089089009,1
26089089012,1
26089089005,1
26089089008,1
26089089013,1
26077077049,4
26077077021,4
26077077088,4
26077077005,4
26077077044,4
26077077071,4
26077077048,4
26077077063,4
26077077096,4
26077077039,4
26077077041,4
26077077004,5
26077077066,4
26077077079,4
26077077091,5
26077077059,4
26077077029,4
26077077020,4
26077077058,4
26077077007,4
26077077002,4
26077077070,4
26077077094,4
26077077095,4
26077077064,4
26077077027,4
26077077032,4
26077077003,5
26077077050,4
26077077055,4
26077077102,4
26077077001,4
26077077081,4
26077077101,4
26077077030,4
26077077034,4
26077077033,4
26077077012,4
26077077013,4
26077077038,4
26077077047,4
26065065003,7
26065065070,7
26065065117,7
26065065037,7
26065065084,7
26065065115,7
26065065118,7
26065065008,7
26065065055,7
26065065024,7
26065065100,7
26065065087,7
26065065079,7
26065065053,7
26065065104,7
26065065092,7
26065065071,7
26065065045,7
26065065078,7
26065065023,7
26065065057,7
26065065006,7
26065065032,7
26065065033,7
26065065109,7
26065065088,7
26065065050,7
26065065096,7
26065065019,7
26065065056,7
26065065026,7
26065065093,7
26065065016,7
26065065049,7
26065065105,7
26065065083,7
26065065089,7
26065065086,7
26065065098,7
26065065062,7
26065065014,7
26099099055,10
26099099089,10
26099099235,10
26099099022,9
26099099154,9
26099099024,9
26099099227,10
26099099151,10
26099099201,10
26099099295,10
26099099088,10
26099099104,9
26099099327,10
26099099139,10
26099099328,10
26099099178,10
26099099054,10
26099099080,10
26099099236,10
26099099322,10
26099099266,10
26099099337,9
26099099081,10
26099099017,9
26099099119,10
26099099140,9
26099099057,10
26099099009,10
26099099085,10
26099099182,10
26099099277,10
26099099166,10
26099099332,9
26099099306,10
26099099193,10
26099099028,10
26099099060,10
26099099148,10
26099099336,9
26099099285,10
26099099175,10
26099099230,10
26065065060,7
26065065064,7
26065065017,7
26065065009,7
26065065068,7
26065065012,7
26065065022,7
26065065044,7
26065065021,7
26065065002,7
26065065061,7
26065065059,7
26065065077,7
26065065076,7
26065065051,7
26065065103,7
26065065075,7
26065065046,7
26065065110,7
26065065039,7
26065065025,7
26065065074,7
26065065080,7
26065065028,7
26065065052,7
26065065090,7
26065065029,7
26065065106,7
26065065102,7
26065065047,7
26065065101,7
26065065063,7
26065065091,7
26065065035,7
26099099131,9
26099099106,9
26099099231,10
26099099212,10
26099099229,10
26099099152,9
26099099243,10
26099099128,9
26099099288,10
26099099132,9
26099099310,10
26099099092,10
26099099111,10
26099099020,9
26099099117,9
26099099194,10
26099099049,10
26099099283,10
26099099082,10
26099099321,10
26099099272,10
26099099064,10
26099099098,10
26099099027,10
26099099047,10
26099099008,10
26099099251,10
26099099039,10
26099099040,10
26099099133,9
26099099036,10
26099099026,10
26099099090,10
26099099325,10
26099099191,10
26099099063,10
26099099300,10
26099099206,10
26099099129,9
26099099177,10
26099099256,10
26099099001,9
26099099241,10
26099099239,10
26099099330,9
26099099031,10
26099099217,10
26099099153,9
26099099180,10
26099099195,10
26099099041,10
26099099284,10
26099099093,10
26099099174,10
26099099324,10
26099099160,9
26099099053,10
26099099050,10
26099099338,9
26099099102,10
26099099013,9
26099099100,10
26099099074,10
26099099270,10
26099099223,10
26099099021,9
26099099199,10
26099099192,10
26099099305,10
26099099075,10
26099099072,10
26099099056,10
26099099079,10
26099099181,10
26099099275,10
26099099116,9
26099099200,10
26099099196,10
26099099280,10
26099099112,10
26099099260,10
26099099014,9
26099099333,9
26099099299,10
26075075015,5
26075075008,5
26075075041,5
26075075014,5
26075075011,5
26075075033,5
26075075046,5
26075075006,5
26075075001,5
26075075051,5
26075075012,5
26075075038,5
26075075036,5
26075075050,5
26075075042,5
26075075062,5
26075075032,5
26075075002,5
26075075053,5
26075075025,5
26075075031,5
26075075037,5
26075075024,5
26075075029,5
26075075045,5
26075075013,5
26075075034,5
26075075007,5
26075075061,5
26075075044,5
26075075016,5
26075075060,5
26075075039,5
26075075035,5
26075075020,5
26075075018,5
26075075005,5
26075075040,5
26075075048,5
26075075028,5
26075075009,5
26075075010,5
26099099335,9
26099099222,10
26099099167,10
26099099145,10
26099099255,10
26099099226,10
26099099228,10
26099099070,10
26099099004,9
26099099162,9
26099099136,9
26099099208,10
26099099150,10
26099099007,10
26099099016,9
26099099290,10
26099099141,9
26099099107,9
26099099173,10
26099099164,10
26099099216,10
26099099286,10
26099099264,10
26099099099,10
26099099317,10
26099099233,10
26099099205,10
26099099282,10
26099099109,9
26099099323,10
26099099248,10
26099099203,10
26099099170,10
26099099197,10
26099099259,10
26099099073,10
26099099097,10
26099099318,10
26099099083,10
26099099095,10
26099099250,10
26099099315,10
26075075023,5
26075075054,5
26075075017,5
26075075055,5
26075075063,5
26075075049,5
26075075052,5
26075075058,5
26075075043,5
26075075019,5
26075075004,5
26075075057,5
26075075021,5
26075075047,5
26075075003,5
26075075027,5
26075075026,5
26075075030,5
26075075059,5
26075075056,5
26075075022,5
26099099062,10
26099099125,10
26099099279,10
26099099169,10
26099099186,10
26099099061,10
26099099213,10
26099099115,9
26099099307,10
26099099253,10
26099099252,10
26099099249,10
26099099220,10
26099099048,10
26099099184,10
26099099293,10
26099099096,10
26099099144,9
26099099066,10
26099099042,10
26099099067,10
26099099242,10
26099099086,10
26099099018,9
26099099188,10
26099099091,10
26099099257,10
26099099069,10
26099099198,10
26099099121,9
26099099262,10
26099099035,10
26099099108,9
26099099126,9
26099099165,10
26099099110,10
26099099094,10
26099099046,10
26099099209,10
26099099043,10
26099099155,9
26099099258,10
26099099244,10
26099099138,9
26099099045,10
26005005040,4
26005005011,4
26005005032,4
26005005016,4
26005005019,4
26005005046,4
26005005005,4
26005005022,4
26005005033,4
26005005031,4
26005005026,4
26005005044,4
26005005013,4
26005005045,4
26005005025,4
26005005043,4
26005005003,4
26005005029,4
26005005035,4
26005005004,4
26005005015,4
26005005012,4
26005005017,4
26005005010,4
26005005042,4
26005005027,4
26005005018,4
26005005037,4
26005005006,4
26005005030,4
26005005014,4
26005005024,4
26005005007,4
26005005009,4
26005005036,4
26005005038,4
26005005039,4
26005005021,4
26005005028,4
26005005023,4
26005005008,4
26005005001,4
26005005034,4
26005005002,4
26005005020,4
26005005041,4
26119119004,1
26119119007,1
26119119009,1
26119119006,1
26119119003,1
26119119008,1
26119119001,1
26119119005,1
26119119002,1
26099099134,9
26099099224,10
26099099076,10
26099099015,9
26099099034,10
26099099118,10
26099099058,10
26099099234,10
26099099172,10
26099099334,9
26099099240,10
26099099225,10
26099099204,10
26099099101,10
26099099158,9
26099099316,10
26099099103,9
26099099033,10
26099099161,9
26099099179,10
26099099304,10
26099099298,10
26099099311,10
26099099122,9
26099099297,10
26099099147,10
26099099030,10
26099099025,9
26099099302,10
26099099331,9
26099099218,10
26099099254,10
26099099294,10
26099099278,10
26099099313,10
26099099185,10
26099099211,10
26099099319,10
26099099077,10
26099099078,10
26111111045,8
26111111006,8
26111111052,8
26111111053,2
26111111038,8
26111111003,2
26111111033,8
26111111019,8
26111111029,8
26111111008,8
26111111032,8
26111111001,2
26111111004,2
26111111028,8
26111111010,8
26111111021,8
26111111050,8
26111111011,2
26111111026,8
26111111034,8
26111111020,8
26111111015,8
26111111042,8
26111111044,8
26111111023,8
26111111041,8
26111111036,8
26111111007,8
26111111017,8
26111111043,8
26111111005,8
26111111025,8
26111111027,8
26111111031,8
26111111012,8
26111111040,8
26111111035,8
26111111002,2
26111111009,8
26111111051,8
26111111030,8
26111111018,8
26099099142,9
26099099219,10
26099099012,9
26099099143,9
26099099038,10
26099099265,10
26099099124,9
26099099276,10
26099099214,10
26099099105,9
26099099232,10
26099099183,10
26099099273,10
26099099002,9
26099099289,10
26099099156,9
26099099268,10
26099099051,10
26099099137,9
26099099032,10
26099099246,10
26099099123,9
26099099120,10
26099099127,9
26099099171,10
26099099202,10
26099099267,10
26099099263,10
26099099281,10
26099099065,10
26099099189,10
26099099221,10
26099099296,10
26099099291,10
26099099113,10
26099099068,10
26099099301,10
26099099006,9
26099099287,10
26099099163,10
26099099303,10
26099099114,10
26111111039,8
26111111022,8
26065065058,7
26065065081,7
26065065020,7
26065065011,7
26065065001,7
26065065067,7
26065065066,7
26065065073,7
26065065043,7
26065065054,7
26065065097,7
26065065114,7
26065065107,7
26065065030,7
26065065048,7
26065065069,7
26065065013,7
26065065085,7
26065065015,7
26065065010,7
26065065095,7
26065065099,7
26065065005,7
26065065041,7
26065065004,7
26065065018,7
26065065036,7
26065065072,7
26065065040,7
26065065042,7
26065065007,7
26065065111,7
26065065034,7
26065065027,7
26065065038,7
26065065108,7
26065065094,7
26065065065,7
26065065031,7
26065065113,7
26099099320,10
26099099037,10
26099099157,9
26099099130,9
26099099329,9
26099099237,10
26099099059,10
26099099207,10
26099099071,10
26099099314,10
26099099168,10
26099099023,9
26099099029,10
26099099052,10
26099099003,9
26099099084,10
26099099245,10
26099099238,10
26099099308,10
26099099261,10
26099099005,9
26099099215,10
26099099159,9
26099099326,10
26099099271,10
26099099312,10
26099099187,10
26099099269,10
26099099135,9
26099099274,10
26099099309,10
26099099146,10
26099099010,10
26099099011,10
26099099176,10
26099099190,10
26099099210,10
26099099044,10
26099099019,9
26099099087,10
26099099292,10
26099099247,10
26103103009,1
26103103026,1
26103103006,1
26103103023,1
26103103035,1
26133133009,2
26133133016,2
26133133007,2
26133133018,2
26133133014,2
26133133006,2
26133133004,2
26133133001,2
26133133003,2
26133133011,2
26133133005,2
26133133017,2
26133133008,2
26133133013,2
26133133015,2
26133133010,2
26133133002,2
26133133012,2
26103103032,1
26103103015,1
26103103036,1
26103103007,1
26103103004,1
26103103027,1
26103103001,1
26103103019,1
26103103010,1
26103103018,1
26103103029,1
26103103013,1
26103103021,1
26103103028,1
26103103030,1
26103103002,1
26103103031,1
26103103020,1
26103103012,1
26103103005,1
26103103014,1
26103103003,1
26103103033,1
26103103016,1
26103103017,1
26103103011,1
26103103034,1
26103103025,1
26103103008,1
26103103022,1
26103103024,1
26069069004,1
26069069001,1
26069069006,1
26069069014,1
26069069012,1
26069069005,1
26069069018,1
26069069008,1
26069069015,1
26069069007,1
26069069013,1
26069069002,1
26069069011,1
26069069017,1
26069069003,1
26069069010,1
26069069016,1
26069069009,1
26035035005,2
26035035008,2
26035035013,2
26035035016,2
26067067011,2
26067067032,2
26067067004,2
26067067030,2
26067067025,2
26067067031,2
26067067001,2
26067067027,2
26067067012,2
26067067006,2
26067067020,2
26067067007,2
26067067016,2
26067067009,2
26067067005,2
26067067003,2
26067067017,2
26067067022,2
26067067010,2
26067067021,2
26067067029,2
26067067026,2
26067067024,2
26067067018,2
26067067008,2
26067067023,2
26067067002,2
26067067028,2
26067067014,2
