GEOID20,total_pop,total_pop_log,turnout2018_registered,2020_vote_share_diff,pop_perc_one_race,pop_perc_two_races,pop_perc_three_or_more_races,pop_perc_white,pop_perc_black,pop_perc_am_indian,pop_perc_asian,pop_perc_pac_islander,c_pop_pct_urban,c_pop_perc_change,c_pop_perc_migration,c_gini_index,c_perc_owner_occupied_house,c_perc_hs_grad,c_perc_uni_grad,total2020_voted,turnout2020_registered,pop_white_alone,c_tot_hs_grad,tot_turnout2018,tot_urban_pop,predicted_turnout
26049049160,1515,7.323170717943469,0.8996554694229113,58.0,0.9544554455445544,0.0455445544554455,0.0033003300330033,0.8316831683168316,0.0745874587458746,0.0052805280528052,0.0356435643564356,0.0013201320132013,0.8257779656638249,-0.0036432730615997,0.0830327919092859,0.4629,0.6115086587966093,0.2736389274619558,0.2120452951197514,989,0.8518518518518519,1260,76458,1044.5,351608,0.7311116224521017
26049049194,1574,7.361375428977347,0.688715953307393,115.0,0.940279542566709,0.0597204574332909,0.0025412960609911,0.8589580686149937,0.0559085133418043,0.0031766200762388,0.0171537484116899,0.0006353240152477,0.8257779656638249,-0.0036432730615997,0.0830327919092859,0.4629,0.6115086587966093,0.2736389274619558,0.2120452951197514,1074,0.8357976653696498,1352,76458,885.0,351608,0.7349572722221291
26049049202,3412,8.13505390861157,0.5598947368421053,273.4000000000001,0.9346424384525204,0.0653575615474794,0.0026377491207502,0.9129542790152404,0.0082063305978898,0.0055685814771395,0.0,0.0,0.8257779656638249,-0.0036432730615997,0.0830327919092859,0.4629,0.6115086587966093,0.2736389274619558,0.2120452951197514,1467,0.5147368421052632,3115,76458,1595.7,351608,0.7325834618073559
26049049216,1756,7.470793774195062,0.6324965132496513,158.0,0.9635535307517084,0.0364464692482915,0.0034168564920273,0.9402050113895216,0.0119589977220956,0.0017084282460136,0.0056947608200455,0.0011389521640091,0.8257779656638249,-0.0036432730615997,0.0830327919092859,0.4629,0.6115086587966093,0.2736389274619558,0.2120452951197514,1151,0.802649930264993,1651,76458,907.0,351608,0.7703943585507196
26059059021,1845,7.520234556474628,0.424229979466119,530.5,0.9555555555555556,0.0444444444444444,0.0005420054200542,0.9344173441734416,0.0037940379403794,0.0075880758807588,0.0005420054200542,0.0,0.0,-0.0015953843127827,0.1277181633411281,0.4339,0.6305555555555555,0.3451375559820857,0.1734165067178502,918,0.6283367556468172,1724,10789,619.8,0,0.6966752598784816
26065065034,3183,8.065579427282092,0.4492481203007519,599.0,0.8426013195098964,0.1573986804901036,0.0081683945962928,0.53440150801131,0.1658812441093308,0.0147659440779139,0.0169651272384542,0.0,0.845447587176703,0.003520460309649,0.1837281089656454,0.4731,0.5339402767662054,0.1857866465493281,0.3885558057618024,1166,0.5479323308270677,1701,32754,956.0,237482,0.5727896296848862
26065065058,3201,8.071218539969863,0.4001865671641791,593.0,0.8762886597938144,0.1237113402061855,0.0109340830990315,0.4323648859731334,0.3498906591690097,0.0049984379881287,0.0362386754139331,0.0,0.845447587176703,0.003520460309649,0.1837281089656454,0.4731,0.5339402767662054,0.1857866465493281,0.3885558057618024,1205,0.5620335820895522,1384,32754,858.0,237482,0.5858164309393565
26065065077,1655,7.411556287811163,0.6845709570957096,479.4,0.923262839879154,0.0767371601208459,0.007250755287009,0.7347432024169185,0.1172205438066465,0.0036253776435045,0.0513595166163142,0.0018126888217522,0.845447587176703,0.003520460309649,0.1837281089656454,0.4731,0.5339402767662054,0.1857866465493281,0.3885558057618024,1038,0.8564356435643564,1216,32754,829.7,237482,0.727640027425223
26075075012,1105,7.007600613951853,0.6678355501813785,111.2,0.9276018099547512,0.0723981900452488,0.0009049773755656,0.91131221719457,0.0036199095022624,0.004524886877828,0.0063348416289592,0.0,0.5619851729818781,-0.0017461358077611,0.1093068408179732,0.4452,0.65261569416499,0.2667187046180656,0.2215273743828057,677,0.8186215235792019,1007,29386,552.3000000000001,90057,0.707185106740299
26075075045,1883,7.540621528657152,0.5785123966942148,533.0,0.9516728624535316,0.0483271375464684,0.0037174721189591,0.9373340414232608,0.006372809346787,0.0026553372278279,0.0005310674455655,0.0,0.5619851729818781,-0.0017461358077611,0.1093068408179732,0.4452,0.65261569416499,0.2667187046180656,0.2215273743828057,978,0.734785875281743,1765,29386,770.0,90057,0.7369241498452571
26077077025,2588,7.858640655620791,0.6235882352941178,709.0,0.9200154559505408,0.079984544049459,0.0015455950540958,0.69629057187017,0.1680834621329211,0.0050231839258114,0.0274343122102009,0.0011591962905718,0.8245283244983642,0.0044605986793278,0.1375325886315629,0.4672,0.5906268954936311,0.1893684479051517,0.3884853196632694,1342,0.7894117647058824,1802,31178,1060.1,206405,0.7276680655667118
26049049188,1401,7.244941546337007,0.4389348025711662,510.0,0.9621698786581012,0.0378301213418986,0.0021413276231263,0.1199143468950749,0.8229835831548894,0.0049964311206281,0.0021413276231263,0.0007137758743754,0.8257779656638249,-0.0036432730615997,0.0830327919092859,0.4629,0.6115086587966093,0.2736389274619558,0.2120452951197514,582,0.5344352617079889,168,76458,478.0,351608,0.5105273924832807
26049049215,2618,7.870165946469845,0.547112462006079,160.0,0.9488158899923606,0.0511841100076394,0.0026737967914438,0.9033613445378152,0.0294117647058823,0.0042016806722689,0.001527883880825,0.0,0.8257779656638249,-0.0036432730615997,0.0830327919092859,0.4629,0.6115086587966093,0.2736389274619558,0.2120452951197514,1429,0.7239108409321175,2365,76458,1080.0,351608,0.7579660016734715
26051051011,1122,7.022868086082641,0.4754098360655737,232.0,0.9590017825311944,0.0409982174688057,0.0,0.9491978609625668,0.0008912655971479,0.0,0.0053475935828877,0.0,0.0,-0.0003955852684046,0.1052256813956248,0.4472,0.5232940913909502,0.3437516582647917,0.1345184399044839,585,0.7377049180327869,1065,6478,377.0,0,0.696991839188425
26057057017,7010,8.855092980028635,0.50048,298.70000000000005,0.9611982881597716,0.0388017118402282,0.0014265335235378,0.6900142653352354,0.2386590584878744,0.0069900142653352,0.0035663338088445,0.0001426533523537,0.0,-0.0036904878287222,0.1378433864502884,0.4555,0.6841396203306798,0.3274787535410765,0.1536473087818697,1649,0.6596,4837,9248,1251.2,0,0.6156043615669644
26067067026,2268,7.726653664847642,0.6034425319267074,593.8000000000001,0.9691358024691358,0.0308641975308641,0.0008818342151675,0.9479717813051146,0.0008818342151675,0.0048500881834215,0.0039682539682539,0.0,0.0,0.0019284603421461,0.1259564541213063,0.3857,0.7046100853126126,0.3208259884160161,0.1640988072617385,1383,0.7679067184897279,2150,14014,1086.8,0,0.7736582602735722
26073073008,1246,7.127693699347399,0.5942327497425335,172.0,0.9502407704654896,0.0497592295345104,0.0,0.9261637239165328,0.0024077046548956,0.0184590690208667,0.0008025682182985,0.0,0.0,-0.0012307605251244,0.2131620642824807,0.4905,0.5272689853879399,0.2815836987361362,0.2906370905339179,719,0.7404737384140062,1154,10917,577.0,0,0.6983284723057508
26073073015,3119,8.045267716607803,0.4753223654957759,576.9,0.9047771721705676,0.0952228278294325,0.0032061558191728,0.8114780378326387,0.0355883295928182,0.0352677140109009,0.0038473869830073,0.0003206155819172,0.0,-0.0012307605251244,0.2131620642824807,0.4905,0.5272689853879399,0.2815836987361362,0.2906370905339179,1464,0.6509559804357492,2531,10917,1069.0,0,0.6682368455608528
26077077035,2604,7.86480400332846,0.6562829989440337,696.0,0.8993855606758833,0.1006144393241167,0.0088325652841781,0.7246543778801844,0.1129032258064516,0.0065284178187403,0.0076804915514592,0.0,0.8245283244983642,0.0044605986793278,0.1375325886315629,0.4672,0.5906268954936311,0.1893684479051517,0.3884853196632694,1449,0.7650475184794087,1887,31178,1243.0,206405,0.7316772613676024
26077077036,2450,7.803843303538772,0.621698113207547,520.2,0.8959183673469387,0.1040816326530612,0.0093877551020408,0.6759183673469388,0.1587755102040816,0.0053061224489795,0.0163265306122449,0.0,0.8245283244983642,0.0044605986793278,0.1375325886315629,0.4672,0.5906268954936311,0.1893684479051517,0.3884853196632694,1263,0.7446933962264151,1656,31178,1054.3999999999996,206405,0.6938996037237557
26077077076,1914,7.5569505720129,0.6632791327913279,105.0,0.95141065830721,0.0485893416927899,0.0031347962382445,0.8960292580982236,0.0172413793103448,0.0073145245559038,0.012539184952978,0.0,0.8245283244983642,0.0044605986793278,0.1375325886315629,0.4672,0.5906268954936311,0.1893684479051517,0.3884853196632694,1166,0.7899728997289973,1715,31178,979.0,206405,0.7905625562431622
