,GEOID20,VTD,COUNTY_FIPS,total_pop,total_pop_log,turnout2018_registered,2020_vote_share_diff,pop_perc_one_race,pop_perc_two_races,pop_perc_three_or_more_races,pop_perc_white,pop_perc_black,pop_perc_am_indian,pop_perc_asian,pop_perc_pac_islander,c_pop_pct_urban,c_pop_perc_change,c_pop_perc_migration,c_gini_index,c_perc_owner_occupied_house,total2020_voted,turnout2020_registered
1140,26093093027,93027,93,1875,7.536363938,0.693687038,370.8,0.941333333,0.058666667,0.001066667,0.908266667,0.008533333,0.0016,0.0096,0,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1239,0.832102082
1141,26093093062,93062,93,1680,7.426549072,0.589540412,473,0.944642857,0.055357143,0.000595238,0.936904762,0.001190476,0.003571429,0.002380952,0,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1001,0.79318542
1142,26093093064,93064,93,2937,7.985143931,0.668301382,706,0.944160708,0.055839292,0.002383384,0.92679605,0.003064351,0.003404835,0.006128703,0.00102145,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1906,0.849754793
1143,26093093066,93066,93,1953,7.577121931,0.639937888,373.4,0.941628264,0.058371736,0,0.928315412,0.002048131,0.002048131,0.005120328,0,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1396,0.867080745
1144,26093093073,93073,93,1650,7.408530567,0.67555876,78,0.947878788,0.052121212,0.002424242,0.933333333,0.004848485,0.001212121,0.003030303,0,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1161,0.837058399
1145,26093093075,93075,93,2413,7.788626066,0.621828909,117,0.946125155,0.053874845,0.003729797,0.923331952,0.004558641,0.002900953,0.010360547,0,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1395,0.82300885
1146,26095095004,95004,95,1564,7.355001921,0.475540275,260.9,0.917519182,0.082480818,0.006393862,0.822890026,0.002557545,0.08887468,0,0,0.486351983,-0.00410224,0.185802585,0.3958,0.406636156,729,0.71611002
1147,26097097007,97007,97,193,5.262690189,0.364044944,55.2,0.932642487,0.067357513,0,0.720207254,0,0.196891192,0.005181347,0,0.227751282,-0.003432282,0.126176851,0.4377,0.350502513,217,0.812734082
1148,26099099001,99001,99,3386,8.127404563,0.623534011,796,0.95481394,0.04518606,0.000295334,0.938865918,0.003248671,0.002953337,0.005906675,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,2109,0.824472244
1149,26099099002,99002,99,1932,7.566311015,0.69210698,645,0.962215321,0.037784679,0.000517598,0.954968944,0.002070393,0.001035197,0.004140787,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1319,0.860404436
1150,26099000016,16,99,1839,7.516977225,0.845425464,385.9,0.931484502,0.068515498,0.002718869,0.878194671,0.036432844,0.001087548,0.009244154,0.000543774,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1324,0.847088932
1151,26099099048,99048,99,2520,7.832014181,0.654798762,135,0.959920635,0.040079365,0.002777778,0.867460317,0.074206349,0.002380952,0.010714286,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1567,0.808565531
1152,26099099085,99085,99,1861,7.528869257,0.647657296,726.2,0.965072542,0.034927458,0.003224073,0.303600215,0.634605051,0.000537346,0.00483611,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1183,0.791834003
1153,26081081072,81072,81,2601,7.863651265,0.668014149,797,0.904267589,0.095732411,0.007304883,0.633217993,0.201076509,0.005767013,0.015763168,0.000384468,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1580,0.798383022
1154,26081081074,81074,81,2211,7.701200181,0.516819572,402,0.908186341,0.091813659,0.009497965,0.675260063,0.099954772,0.005879692,0.013568521,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,842,0.643730887
1155,26081081083,81083,81,3041,8.019941688,0.602104256,458,0.888852351,0.111147649,0.005261427,0.743834265,0.058533377,0.007892141,0.009536337,0.000657678,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1576,0.753706361
1156,26081081086,81086,81,3557,8.176672772,0.508693714,465,0.894855215,0.105144785,0.005903852,0.658701153,0.094461625,0.013775654,0.005903852,0.000281136,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1448,0.645563977
1157,26081081106,81106,81,3018,8.012349639,0.675867838,569,0.935056329,0.064943671,0.005301524,0.865142478,0.033797217,0.006626905,0.011597084,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1982,0.828941865
1158,26081081139,81139,81,2692,7.898039691,0.362195812,736,0.893016345,0.106983655,0.007800892,0.1846211,0.53640416,0.01077266,0.001485884,0.001114413,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,875,0.495189587
1159,26081081141,81141,81,1066,6.971668605,0.703399766,326,0.91369606,0.08630394,0.005628518,0.687617261,0.163227017,0.008442777,0.015947467,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,694,0.813599062
1160,26081081162,81162,81,2233,7.711101252,0.567309813,501.6,0.939095387,0.060904613,0.000895656,0.91580833,0.005373936,0.001343484,0.003582624,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1487,0.819735391
1161,26081081196,81196,81,4087,8.315566484,0.662525117,435.2,0.942500612,0.057499388,0.004404208,0.908000979,0.008074382,0.001712748,0.013212625,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,2538,0.84996651
1162,26081081202,81202,81,2544,7.841492924,0.66043771,36.4,0.927279874,0.072720126,0.005110063,0.886399371,0.007075472,0.006289308,0.011006289,0.000393082,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1428,0.801346801
1163,26081081210,81210,81,2657,7.884952946,0.57228587,666,0.928490779,0.071509221,0.001505457,0.894994355,0.00263455,0.003010915,0.003010915,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1404,0.765957447
1164,26087087014,87014,87,2043,7.622174595,0.63625,515,0.961820852,0.038179148,0.000978953,0.932452276,0.010279001,0.00391581,0.005873715,0,0.226519775,-0.001862832,0.1112064,0.419,0.760763196,1301,0.813125
1165,26087087033,87033,87,1839,7.516977225,0.653750815,444.4,0.97281131,0.02718869,0.000543774,0.957041871,0.002718869,0.005981512,0.003262643,0,0.226519775,-0.001862832,0.1112064,0.419,0.760763196,1275,0.831702544
1166,26089089004,89004,89,3152,8.055792451,0.77776908,152.8,0.943527919,0.056472081,0.000951777,0.925126904,0.003489848,0.007614213,0.001586294,0,0.087387138,-0.006280193,0.123850948,0.4569,0.358285794,2233,0.873972603
1167,26089089009,89009,89,2048,7.624618986,0.723423006,418.7,0.951171875,0.048828125,0.005859375,0.913085938,0.003417969,0.024414063,0.002441406,0.000976563,0.087387138,-0.006280193,0.123850948,0.4569,0.358285794,1847,0.856679035
1168,26099099016,99016,99,2691,7.897668151,0.465051395,340.8,0.939799331,0.060200669,0.003344482,0.908955779,0.016350799,0.001486436,0.004830918,0.000371609,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1663,0.813999021
1169,26099099044,99044,99,1441,7.273092596,0.729516129,210.6,0.93684941,0.06315059,0.002081888,0.85426787,0.063844552,0.002081888,0.0111034,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1071,0.863709677
1170,26099099078,99078,99,2568,7.850882665,0.492091008,950,0.955218069,0.044781931,0.006619938,0.199766355,0.739485981,0.003115265,0.002336449,0.000389408,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1251,0.677681473
1171,26099099089,99089,99,2806,7.939515261,0.526686808,79,0.927298646,0.072701354,0.002494654,0.795438346,0.093727726,0.004989309,0.028153956,0.000712758,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1416,0.712990937
1172,26099099117,99117,99,3102,8.039802344,0.587799155,283.7,0.925531915,0.074468085,0.005157963,0.819793681,0.048355899,0.001611863,0.048033527,0.000644745,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1778,0.83435007
1173,26099099128,99128,99,2033,7.617267814,0.723645027,339,0.964584358,0.035415642,0.001967536,0.900147565,0.027545499,0.000983768,0.034431874,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1470,0.875521144
1174,26081081013,81013,81,3571,8.180600948,0.655422794,359.8,0.948473817,0.051526183,0.002800336,0.921310557,0.004200504,0.001680202,0.017922151,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1897,0.871783088
1175,26081081056,81056,81,1864,7.530479995,0.812138728,353,0.953862661,0.046137339,0.004291845,0.924356223,0.00751073,0.000536481,0.014484979,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1257,0.908236994
1176,26081081066,81066,81,2523,7.833203949,0.722777486,369,0.941736029,0.058263971,0.008719778,0.791121681,0.063416568,0.003170828,0.067776457,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1636,0.860599684
1177,26081081118,81118,81,2253,7.72001794,0.541505792,923,0.935641367,0.064358633,0.007545495,0.840656902,0.037283622,0.007989348,0.027518864,0.000443853,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1496,0.722007722
1178,26081081199,81199,81,3158,8.057694195,0.685614468,234.7,0.942368588,0.057631412,0.003799873,0.893920203,0.016466118,0.001583281,0.014566181,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1993,0.819153309
1179,26081000002,2,81,1728,7.454719949,0.46609509,524.2,0.949652778,0.050347222,0.002893519,0.92650463,0.005208333,0.007523148,0.002893519,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1003,0.781761496
1180,26081081220,81220,81,2824,7.945909599,0.647660819,105,0.934844193,0.065155807,0.004249292,0.878186969,0.024787535,0.001770538,0.013810198,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1712,0.834307992
1181,26087087017,87017,87,1845,7.520234556,0.67373461,400,0.940379404,0.059620596,0.000542005,0.913279133,0.006504065,0.001626016,0.014092141,0,0.226519775,-0.001862832,0.1112064,0.419,0.760763196,1234,0.844049248
1182,26091091010,91010,91,3204,8.072155308,0.585456074,400.2,0.960049938,0.039950062,0.001872659,0.93227216,0.002496879,0.005617978,0.003433208,0,0.481780323,0.002005184,0.105699888,0.417,0.663611487,1811,0.76124422
1183,26093093018,93018,93,2460,7.807916629,0.653322615,269.9,0.944715447,0.055284553,0.002439024,0.912601626,0.007723577,0.003252033,0.01097561,0.001219512,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1548,0.829581994
1184,26095095003,95003,95,2471,7.812378206,0.527451972,468.2,0.919061109,0.080938891,0.002832861,0.838122218,0.002428167,0.073654391,0.000809389,0,0.486351983,-0.00410224,0.185802585,0.3958,0.406636156,1296,0.65520728
1185,26099000019,19,99,2191,7.69211334,0.384605911,215.8,0.919671383,0.080328617,0.00182565,0.835691465,0.064810589,0.001369238,0.013692378,0.000456413,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1299,0.799876847
1186,26099099106,99106,99,2004,7.602900462,0.431388661,47,0.903193613,0.096806387,0.005489022,0.766966068,0.103792415,0.001497006,0.00499002,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,861,0.707477403
1187,26099099107,99107,99,1997,7.599401333,0.607918263,497,0.969954932,0.030045068,0,0.92889334,0.008012018,0.000500751,0.025037556,0.000500751,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1331,0.849936143
1188,26099099110,99110,99,2396,7.781555959,0.601749271,299,0.94115192,0.05884808,0.002086811,0.885642738,0.019616027,0.003338898,0.020033389,0.000417362,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1406,0.819825073
1189,26099099119,99119,99,2411,7.787796878,0.627537027,416,0.944006636,0.055993364,0.00290336,0.864786396,0.029448362,0.000829531,0.044379925,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1511,0.828853538
1190,26099099131,99131,99,2253,7.72001794,0.515033408,473,0.954727031,0.045272969,0,0.875277408,0.035064359,0.000887705,0.03861518,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1512,0.841870824
1191,26049049097,49097,49,1551,7.346655163,0.517781155,526.8,0.901998711,0.098001289,0.010315925,0.502256609,0.373307544,0.001934236,0.004513217,0,0.83244792,-0.004608799,0.081676764,0.4629,0.603207137,892,0.67781155
1192,26049049115,49115,49,2517,7.830822995,0.648334215,445,0.9511323,0.0488677,0.00238379,0.670242352,0.206197855,0.001589193,0.058800159,0,0.83244792,-0.004608799,0.081676764,0.4629,0.603207137,1496,0.791115812
1193,26049049178,49178,49,1313,7.180069874,0.446962617,44,0.911652704,0.088347296,0.004569688,0.695354151,0.194211729,0.000761615,0.007616146,0,0.83244792,-0.004608799,0.081676764,0.4629,0.603207137,471,0.550233645
1194,26049049184,49184,49,2787,7.932721027,0.538794361,116.2,0.943667025,0.056332975,0.00287047,0.713670614,0.206673843,0.006458558,0.006099749,0.000358809,0.83244792,-0.004608799,0.081676764,0.4629,0.603207137,1540,0.748663102
1195,26053053001,53001,53,1805,7.498315871,0.560416667,27.8,0.951800554,0.048199446,0.003878116,0.934072022,0.006648199,0.007756233,0.00166205,0,0.318317404,-0.00479798,0.116342142,0.4887,0.522882181,990,0.665322581
1196,26055055027,55027,55,3044,8.020927719,0.723218997,78.9,0.946123522,0.053876478,0.00131406,0.91130092,0.00131406,0.005913272,0.005584757,0.00131406,0.519761801,-0.003899168,0.124393624,0.448,0.642452569,2382,0.897851489
1197,26057057015,57015,57,895,6.796823718,0.638888889,183.2,0.969832402,0.030167598,0.001117318,0.941899441,0.006703911,0.005586592,0.001117318,0,0.398436764,-0.003690488,0.132755442,0.4555,0.676593137,473,0.796296296
1198,26059059001,59001,59,2327,7.752335163,0.598300283,729,0.953158573,0.046841427,0.001718951,0.933390632,0.00601633,0.002578427,0.00601633,0,0.308730295,-0.00201515,0.126765182,0.4339,0.620040246,1276,0.722946176
1199,26061061020,61020,61,970,6.877296071,0.547752809,167,0.984536082,0.015463918,0.002061856,0.975257732,0,0.003092784,0.004123711,0.001030928,0.621846675,-0.008039922,0.135140922,0.4736,0.481954647,550,0.77247191
1200,26065065018,65018,65,2564,7.849323818,0.70296496,1004,0.936427457,0.063572543,0.008580343,0.853354134,0.028081123,0.003120125,0.036661466,0.000390016,0.867936418,0.003199513,0.178311688,0.4731,0.528115282,1410,0.760107817
1201,26065065056,65056,65,3021,8.013343181,0.479744136,687,0.87917908,0.12082092,0.009268454,0.406156902,0.376034426,0.001986097,0.054617676,0.000331016,0.867936418,0.003199513,0.178311688,0.4731,0.528115282,1148,0.611940299
1202,26065065073,65073,65,2351,7.762596049,0.464654672,317.3,0.861760953,0.138239047,0.005954913,0.629094003,0.166737558,0.011484475,0.01403658,0,0.867936418,0.003199513,0.178311688,0.4731,0.528115282,1154,0.669762043
1203,26065065084,65084,65,2305,7.742835955,0.650914286,359,0.942299349,0.057700651,0.002603037,0.92537961,0.005206074,0.003470716,0.002169197,0,0.867936418,0.003199513,0.178311688,0.4731,0.528115282,1406,0.803428571
1204,26065065087,65087,65,2908,7.975220839,0.618771669,253.7,0.943259972,0.056740028,0.002407153,0.896836314,0.019257221,0.002751032,0.010660248,0,0.867936418,0.003199513,0.178311688,0.4731,0.528115282,1577,0.781079742
1205,26067067012,67012,67,8219,9.014203826,0.463197729,36,0.962890863,0.037109137,0.001946709,0.583039299,0.357464412,0.007786835,0.002311717,0.000243339,0.39461701,0.004403131,0.120531705,0.3857,0.676116892,637,0.602649007
1206,26073073025,73025,73,6011,8.701346403,0.435272617,385,0.920146398,0.079853602,0.001829978,0.759108301,0.066045583,0.049409416,0.027116952,0,0.534112728,-0.000931983,0.226744728,0.4905,0.589976211,1922,0.585440146
1207,26075075040,75040,75,2149,7.672757897,0.57282145,317,0.944160074,0.055839926,0.002791996,0.921358772,0.010702652,0.001861331,0.003722662,0,0.581767011,-0.006159538,0.105895265,0.4452,0.644925646,1215,0.740402194
1208,26075075051,75051,75,4939,8.504918161,0.652377522,796,0.95565904,0.04434096,0.002834582,0.92468111,0.015995141,0.004656813,0.004049403,0.00040494,0.581767011,-0.006159538,0.105895265,0.4452,0.644925646,2221,0.800072046
1209,26077077016,77016,77,3373,8.123557835,0.557053407,58.8,0.931811444,0.068188556,0.00296472,0.857100504,0.042691966,0.003557664,0.008004744,0.000296472,0.824528324,0.00298575,0.13147858,0.4672,0.621790797,2035,0.749539595
1210,26077077030,77030,77,2524,7.833600224,0.4143026,638.1,0.906497623,0.093502377,0.00792393,0.259508716,0.580031696,0.006339144,0.009508716,0.000396197,0.824528324,0.00298575,0.13147858,0.4672,0.621790797,879,0.519503546
1211,26077077058,77058,77,1678,7.425357887,0.72519084,84,0.955899881,0.044100119,0.003575685,0.879618594,0.041716329,0.001191895,0.028605483,0,0.824528324,0.00298575,0.13147858,0.4672,0.621790797,1130,0.86259542
1212,26077077107,77107,77,1341,7.201170883,0.565595855,302.6,0.958240119,0.041759881,0,0.928411633,0.005965697,0.004474273,0.001491424,0,0.824528324,0.00298575,0.13147858,0.4672,0.621790797,712,0.737823834
1213,26081081005,81005,81,2550,7.843848638,0.68859375,339,0.947843137,0.052156863,0.002352941,0.898823529,0.011764706,0.002352941,0.026666667,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1713,0.8921875
1214,26081081033,81033,81,3476,8.153637486,0.362785016,353.8,0.951380898,0.048619102,0.003739931,0.901611047,0.013233602,0.002013809,0.025316456,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,2093,0.852198697
1215,26081081094,81094,81,1702,7.439559309,0.668639053,636,0.897767333,0.102232667,0.004700353,0.675675676,0.099294947,0.004700353,0.009400705,0.001762632,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,894,0.755705833
1216,26081081140,81140,81,2064,7.632401127,0.607440667,782,0.911821705,0.088178295,0.00872093,0.505813953,0.343023256,0.005813953,0.013081395,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1136,0.728672226
1217,26081081145,81145,81,2014,7.607878073,0.467296512,696,0.894736842,0.105263158,0.012413108,0.297914598,0.522840119,0.008937438,0.008440914,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,811,0.589389535
1218,26081081156,81156,81,2129,7.663407665,0.557759563,1,0.899013621,0.100986379,0.006106153,0.816815406,0.031939878,0.007984969,0.017848755,0.001409112,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1433,0.783060109
1219,26081081188,81188,81,2013,7.607381426,0.640160643,332.7,0.939393939,0.060606061,0,0.912071535,0.003974168,0.001987084,0.00496771,0.000993542,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1212,0.81124498
1220,26081081206,81206,81,4154,8.331827004,0.58729887,421.7,0.928502648,0.071497352,0.00264805,0.893596533,0.008907078,0.005055368,0.00264805,0,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,2114,0.723724752
1221,26081081215,81215,81,3276,8.094378445,0.533232367,85.7,0.929181929,0.070818071,0.002747253,0.800976801,0.070818071,0.005494505,0.016483516,0.00030525,0.843246679,0.00921229,0.096134498,0.4569,0.664920569,1721,0.744699264
1222,26091091029,91029,91,2024,7.61283103,0.560503145,416.5,0.924901186,0.075098814,0.000988142,0.882905138,0.003952569,0.009387352,0.00444664,0.000988142,0.481780323,0.002005184,0.105699888,0.417,0.663611487,1142,0.718238994
1223,26091091036,91036,91,1824,7.508787171,0.576612332,520.7,0.950657895,0.049342105,0.001644737,0.932565789,0.002192982,0.006578947,0.002741228,0,0.481780323,0.002005184,0.105699888,0.417,0.663611487,1043,0.739192062
1224,26093093048,93048,93,2420,7.791522819,0.567950237,459.4,0.939256198,0.060743802,0.002479339,0.906198347,0.007024793,0.002066116,0.010743802,0.003305785,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1320,0.781990521
1225,26093093079,93079,93,2721,7.908754739,0.628415539,627.8,0.932745314,0.067254686,0.002205072,0.90738699,0.004410143,0.005145167,0.009187799,0,0.630949289,0.00739074,0.098428812,0.4071,0.823369565,1943,0.848101266
1226,26099000017,17,99,2791,7.934155234,0.450159405,139.5,0.92547474,0.07452526,0.008957363,0.669652454,0.231099964,0.00394124,0.012540308,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1089,0.578639745
1227,26099099123,99123,99,3675,8.209308412,0.605447792,555,0.935782313,0.064217687,0.002993197,0.841088435,0.045442177,0.003537415,0.040544218,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,2020,0.83367726
1228,26049049110,49110,49,1881,7.539558829,0.164853556,205,0.930887826,0.069112174,0.004253057,0.144603934,0.773524721,0.00744285,0,0,0.83244792,-0.004608799,0.081676764,0.4629,0.603207137,256,0.214225941
1229,26059059015,59015,59,1024,6.931471806,0.527212682,322.1,0.975585938,0.024414063,0,0.958984375,0.000976563,0.00390625,0.000976563,0,0.308730295,-0.00201515,0.126765182,0.4339,0.620040246,525,0.693527081
1230,26065065054,65054,65,3020,8.01301211,0.552231719,684,0.905298013,0.094701987,0.009602649,0.603642384,0.173178808,0.007284768,0.099006623,0,0.867936418,0.003199513,0.178311688,0.4731,0.528115282,1661,0.788698955
1231,26065065057,65057,65,3034,8.01763716,0.491859891,510,0.859261701,0.140738299,0.008569545,0.424522083,0.323335531,0.00461437,0.053394858,0,0.867936418,0.003199513,0.178311688,0.4731,0.528115282,1227,0.605328071
1232,26065065064,65064,65,1682,7.427738841,0.728420257,523.7,0.894768133,0.105231867,0.011296076,0.697978597,0.137931034,0.005945303,0.016052319,0.001189061,0.867936418,0.003199513,0.178311688,0.4731,0.528115282,1081,0.817082389
1233,26065065070,65070,65,2465,7.809947086,0.519612315,723.8,0.890060852,0.109939148,0.018661258,0.580121704,0.215821501,0.010953347,0.044624746,0,0.867936418,0.003199513,0.178311688,0.4731,0.528115282,1087,0.61972634
1234,26067067032,67032,67,1124,7.02464903,0.607551487,354,0.974199288,0.025800712,0,0.951067616,0.002669039,0.00088968,0.003558719,0,0.39461701,0.004403131,0.120531705,0.3857,0.676116892,690,0.789473684
1235,26071071009,71009,71,1469,7.292337176,0.533923304,159,0.941456773,0.058543227,0.000680735,0.923757658,0.000680735,0.008849558,0.004084411,0,0.271473301,-0.005380201,0.069555498,0.4293,0.462009015,650,0.63913471
1236,26111111004,111004,111,1731,7.456454555,0.489251297,435,0.951473137,0.048526863,0.000577701,0.91507799,0.002310803,0.01559792,0.005199307,0,0.572193856,-0.000274048,0.114319592,0.4728,0.676588708,877,0.650111193
1237,26075075020,75020,75,2156,7.676009932,0.284412319,47.9,0.905380334,0.094619666,0.002319109,0.6716141,0.195269017,0.003710575,0.002782931,0,0.581767011,-0.006159538,0.105895265,0.4452,0.644925646,807,0.507228158
1238,26075075046,75046,75,2801,7.937731775,0.555892767,489,0.95930025,0.04069975,0.000714031,0.935023206,0.011067476,0.002856123,0.001785077,0,0.581767011,-0.006159538,0.105895265,0.4452,0.644925646,1415,0.715730905
1239,26077077020,77020,77,2162,7.678788998,0.611377656,764,0.919056429,0.080943571,0.010175763,0.677613321,0.169287697,0.00786309,0.037927845,0,0.824528324,0.00298575,0.13147858,0.4672,0.621790797,961,0.658670322
1240,26077077054,77054,77,2943,7.987184748,0.722272317,479.5,0.938158342,0.061841658,0.005776419,0.778797146,0.136255522,0.001359157,0.011552837,0,0.824528324,0.00298575,0.13147858,0.4672,0.621790797,1841,0.830027051
1241,26099099147,99147,99,4543,8.421342866,0.508278146,163.3,0.935285054,0.064714946,0.00396214,0.718467973,0.192383887,0.002641426,0.003742021,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1723,0.633922001
1242,26099099173,99173,99,3534,8.170185653,0.437816764,39,0.911714771,0.088285229,0.003678551,0.750141483,0.133842671,0.002546689,0.016977929,0.000282965,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1624,0.633138402
1243,26099099176,99176,99,2209,7.700295203,0.531845966,51.9,0.940244455,0.059755545,0.000905387,0.742417383,0.173381621,0.004526935,0.013580806,0.001358081,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1158,0.707823961
1244,26099099218,99218,99,2346,7.760467029,0.657539204,246.4,0.945439045,0.054560955,0.005541347,0.871270247,0.045183291,0.00341006,0.021312873,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1327,0.800361882
1245,26099099225,99225,99,2703,7.902117546,0.656481025,482,0.954864965,0.045135035,0.002959674,0.846466889,0.034406215,0.001479837,0.066592675,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1735,0.855101035
1246,26099099230,99230,99,2258,7.722234745,0.61013986,419,0.953941541,0.046058459,0.001771479,0.876882197,0.030558016,0.00044287,0.038529672,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1370,0.798368298
1247,26099099178,99178,99,3027,8.015327309,0.686769695,127.2,0.972249752,0.027750248,0.00066072,0.889659729,0.053848695,0.00099108,0.019491245,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,2238,0.843573313
1248,26099099243,99243,99,3878,8.263074836,0.363203463,161,0.958741619,0.041258381,0.00103146,0.74419804,0.073749355,0.001547189,0.137184116,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1596,0.690909091
1249,26099099319,99319,99,4034,8.302513719,0.463639891,682.9,0.921913733,0.078086267,0.002726822,0.41819534,0.311849281,0.003966287,0.168071393,0.000247893,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1507,0.584788514
1250,26099099301,99301,99,3462,8.149601736,0.491884402,428,0.950606586,0.049393414,0.002888504,0.531195841,0.337088388,0.000577701,0.0768342,0.000577701,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1587,0.628266033
1251,26099099308,99308,99,1879,7.538494999,0.596223871,156.3,0.938797233,0.061202767,0.003725386,0.863757318,0.041511442,0.000532198,0.026609899,0.000532198,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1130,0.761968982
1252,26099099297,99297,99,3123,8.046549357,0.522622345,67,0.927313481,0.072686519,0.006083894,0.772334294,0.087095741,0.003842459,0.054114633,0,0.971946947,-0.0017218,0.079966682,0.4246,0.670516286,1521,0.702216066
1253,26101101009,101009,101,4022,8.29953457,0.576477146,166.1,0.958229736,0.041770264,0.00298359,0.774738936,0.127548483,0.049477872,0.003729488,0,0.388387984,0.000531545,0.121764142,0.4365,0.500252972,1921,0.713861018
1254,26103103017,103017,103,2318,7.748460024,0.671523983,580,0.936583261,0.063416739,0.002588438,0.902502157,0.012510785,0.010353753,0.00949094,0.000431406,0.585103687,-0.003784737,0.119348047,0.4284,0.52983081,1310,0.795385549
1255,26105105025,105025,105,1406,7.248504072,0.552052402,341.2,0.953058321,0.046941679,0.002133713,0.928876245,0.003556188,0.006401138,0.00284495,0,0.373105731,0.002417628,0.096688696,0.4634,0.542363178,859,0.750218341
1256,26109109018,109018,109,1599,7.377133713,0.497582038,313,0.971857411,0.028142589,0.001876173,0.95684803,0.000625391,0.00750469,0,0,0.356652378,-0.006934212,0.081024724,0.4387,0.585263453,768,0.663212435
1257,26111111021,111021,111,2490,7.820037989,0.587725975,460.3,0.942570281,0.057429719,0,0.930923695,0.002811245,0.001606426,0.002008032,0,0.572193856,-0.000274048,0.114319592,0.4728,0.676588708,1624,0.772597526
1258,26113113015,113015,113,1489,7.305860033,0.606525912,600,0.971121558,0.028878442,0.002014775,0.939556749,0,0.005372733,0.004701142,0,0,0.009724621,0.142240234,0.3977,0.538851351,851,0.816698656
1259,26115115041,115041,115,2605,7.865187954,0.606833494,641,0.939347409,0.060652591,0.000383877,0.930518234,0.001151631,0.000767754,0.00268714,0,0.624440044,0,0.084840029,0.4203,0.741751422,1659,0.798363811
1260,26117117019,117019,117,2716,7.906915489,0.505337691,568.9,0.949926362,0.050073638,0.004050074,0.905007364,0.010677467,0.006259205,0.007731959,0.000736377,0.153815794,0.001702631,0.121355871,0.4178,0.645825904,1239,0.674836601
